Estimate,Year,est,se,CV,lo,hi
F,1968,0.12657053690991282,1.169733949022984,0.1577446242651599,0.09308600012853088,0.17210000205770412
F,1969,0.12096029265463283,1.1732216984423274,0.1607782687525593,0.08844236717308801,0.1654342015796541
F,1970,0.1623935546306337,1.1717102416300738,0.1594644494261043,0.11903745243816492,0.22154091880680674
F,1971,0.20723532627680558,1.1638832047997856,0.15264004664568995,0.15391598874414622,0.27902546582372145
F,1972,0.19746594174958376,1.1776926652639936,0.16465710343099338,0.1433085485242649,0.2720898268287727
F,1973,0.1802242761257851,1.1618253259942601,0.1508399132049834,0.13431966225692704,0.24181708887068135
F,1974,0.22134247850650626,1.218008425190169,0.19915038538294183,0.15038110798709908,0.32578888031338454
F,1975,1.8759094856086078,1.0508352514692436,0.04961582006841559,1.7021772188274389,2.067373690161635
F,1976,0.34751716558473944,1.1282968165672047,0.12115029669652433,0.2743016110570773,0.44027514060397377
F,1977,0.0996203654151077,1.1512405611978158,0.1415414285149897,0.07559008115461542,0.1312899398155181
F,1978,0.03365935855920679,1.1675676900022918,0.15585692869953846,0.024844794265101226,0.04560119945161605
F,1979,0.042982429299770954,1.1775365719310644,0.16452187096027393,0.03120208971120749,0.05921043255786193
F,1980,0.033069777553036035,1.1790940706745052,0.16587061475519663,0.023944119858338875,0.04567343439130091
F,1981,0.038058036740229576,1.1738833612982944,0.16135300747354217,0.027796108138656073,0.05210852372913146
F,1982,0.042102754846616505,1.1978550462858346,0.18201351085795126,0.029555681249315367,0.05997635279394385
F,1983,0.03575806498493412,1.1810415371236498,0.16755517167794884,0.025806961557986445,0.0495462903912093
F,1984,0.031526392672846675,1.1887137371619325,0.174171461110447,0.02246598748360501,0.044240807829517746
F,1985,0.041169438648880494,1.1816028139950965,0.168040288252949,0.0296847491282876,0.05709742303494106
F,1986,0.03310919607481112,1.1728506432232344,0.16045585199046733,0.02422341765524813,0.045254508687496746
F,1987,0.03946441415619755,1.17264292898881,0.16027533134390806,0.028883060138971194,0.05392226367975706
F,1988,0.04501843807825358,1.1862097979804542,0.17201564243314255,0.032213398146983555,0.06291356651534533
F,1989,1.9137945891394708,1.0540672620112443,0.05269278489627797,1.7261328956319326,2.1218584841804105
F,1990,0.5125411477583809,1.1719862068582538,0.1597044258665379,0.3755286866846088,0.6995429043377134
F,1991,0.20973435244175664,1.1520203260799367,0.1422287169678059,0.1589314717546102,0.2767765132262861
F,1992,0.21223601485765733,1.1912054519250448,0.17631341658176553,0.15062183736640516,0.2990544186038885
F,1993,0.18079978339757316,1.1884883981338763,0.1739775888703338,0.128887414439958,0.2536210522854215
F,1994,0.12019079219383937,1.1478894078515423,0.13858351247248135,0.0917211011641945,0.1574973080875085
F,1995,0.10299678618308954,1.1647720430778203,0.15341679873143857,0.07638249152508506,0.13888441908917232
F,1996,0.22429817189152876,1.2105349242152212,0.19281935608729092,0.15423863334350263,0.3261807293237476
F,1997,0.8310093057774323,1.139872696431735,0.13147954433007858,0.642938580082784,1.0740939923060335
F,1998,0.3443012713320868,1.18365129488636,0.16980934441879372,0.2474130821471512,0.4791313555941498
F,1999,0.2634498838111144,1.1924016861461506,0.17734056124289074,0.18660037150515366,0.3719491055684891
F,2000,0.6177599723756899,1.3804584891387408,0.3309789324181024,0.3283817692082319,1.1621454637684754
F,2001,0.7464690918224444,1.2502424428155927,0.22615164300763962,0.4818441789281143,1.1564238594430654
F,2002,0.21568189185472977,1.1194014906211163,0.1131538683617725,0.17290323621285322,0.26904457945927823
F,2003,0.23015614742554114,1.1159227411724206,0.1100123306306354,0.18563565889072337,0.2853538620451685
F,2004,0.695243809904183,1.1041443455090274,0.09931427958651384,0.5725428679378262,0.8442406364278969
F,2005,1.1380038140221025,1.0851400458053913,0.08184562297523139,0.9696005328122604,1.3356559086994721
F,2006,0.9062236480727318,1.0895145614313257,0.08589001540295181,0.766055042305678,1.072039546733447
F,2007,1.3997639812031366,1.0733220060677227,0.07084717779860691,1.2184986567409137,1.607994553161222
F,2008,1.617901158849431,1.0656802126988452,0.06367770213719251,1.428250067328368,1.8327351909058374
F,2009,1.062468503020941,1.0768794720691193,0.07416918070695572,0.9189030858834353,1.2284639558330477
F,2010,0.8973778564360538,1.0819298437651133,0.07886857300620433,0.7690354211814313,1.047139045929307
F,2011,0.7406649310068637,1.1116931893857798,0.10618172292578365,0.6018564873096224,0.9114872923870062
F,2012,1.6654513782466493,1.1042910820495995,0.09944814979311715,1.371165011475368,2.0228989728370794
F,2013,1.8319365250228339,1.0900107591191925,0.08634787162243894,1.5472034733075064,2.1690692204423025
F,2014,0.852139883417531,1.106783029568353,0.10171928911045382,0.6984736004716964,1.0396132086029617
F,2015,0.8803808820538825,1.1224839460283176,0.1159307538013888,0.7019712720315833,1.1041342122774223
F,2016,0.9522800165618756,1.143514704522699,0.13471182153984748,0.732171688065777,1.2385581752535852
F,2017,0.9260388030174721,1.1366661888438936,0.12862689584615977,0.7204280649663062,1.1903310079045009
F,2018,1.066842396396217,1.1308831976587126,0.12346559233926481,0.8383075879429329,1.3576791086208106
F,2019,1.132020044936517,1.1172366022145126,0.111199790827658,0.910943301276624,1.4067498826130926
F,2020,1.3235494978419378,1.1077841054761595,0.10263043942987324,1.0829533141188257,1.617598146105709
F,2021,3.3057285575457733,1.0644578573460284,0.06252659945278821,2.9248012613520373,3.73626797846842
F,2022,2.1476666591252274,1.3156127967936264,0.2795441251697259,1.2545272835100798,3.6766614320357704
